timestamp,machine_id,pressure_bar,temp_celsius,flow_lpm,vibration_x_g,vibration_y_g,pump_rpm,failure_mode,rul_hours,shift,day_of_week,last_maintenance_timestamp,downtime_hours,installation_date,last_filter_change_date
2024-02-19 11:07:00,HPU_02,130.18,60.59,73.91,0.1634,0.1634,1526.0,valve_leakage,60.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:08:00,HPU_02,131.2,60.64,74.91,0.1559,0.1559,1527.0,valve_leakage,60.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:09:00,HPU_02,129.86,60.57,74.8,0.1183,0.1183,1529.0,valve_leakage,60.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:10:00,HPU_02,128.76,60.55,74.29,0.0687,0.0687,1527.0,valve_leakage,60.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:11:00,HPU_02,129.24,60.5,74.41,0.05,0.05,1526.0,valve_leakage,60.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:12:00,HPU_02,130.05,60.75,73.53,0.056,0.056,1525.0,valve_leakage,60.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:13:00,HPU_02,128.43,61.83,73.03,0.1005,0.1005,1531.0,valve_leakage,60.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:14:00,HPU_02,128.66,60.98,75.17,0.2389,0.2389,1528.0,valve_leakage,60.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:15:00,HPU_02,127.51,60.46,74.11,0.2511,0.2511,1527.0,valve_leakage,60.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:16:00,HPU_02,131.09,61.9,75.49,0.1513,0.1513,1530.0,valve_leakage,60.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:17:00,HPU_02,129.54,60.67,72.48,0.0634,0.0634,1528.0,valve_leakage,60.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:18:00,HPU_02,131.53,61.12,71.35,0.1492,0.1492,1529.0,valve_leakage,60.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:19:00,HPU_02,129.65,59.96,74.03,0.1053,0.1053,1523.0,valve_leakage,60.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:20:00,HPU_02,131.91,61.33,77.09,0.0567,0.0567,1524.0,valve_leakage,60.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:21:00,HPU_02,130.08,60.82,74.64,0.0641,0.0641,1523.0,valve_leakage,60.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:22:00,HPU_02,128.87,61.14,73.32,0.05,0.05,1526.0,valve_leakage,60.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:23:00,HPU_02,130.9,60.64,73.09,0.1296,0.1296,1525.0,valve_leakage,60.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:24:00,HPU_02,131.12,61.26,75.03,0.1794,0.1794,1525.0,valve_leakage,60.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:25:00,HPU_02,130.06,60.57,76.45,0.0948,0.0948,1529.0,valve_leakage,60.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:26:00,HPU_02,130.82,61.12,72.43,0.05,0.05,1525.0,valve_leakage,60.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:27:00,HPU_02,125.98,61.32,75.27,0.05,0.05,1527.0,valve_leakage,60.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:28:00,HPU_02,131.41,60.86,77.55,0.2925,0.2925,1526.0,valve_leakage,60.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:29:00,HPU_02,127.52,60.08,75.99,0.2134,0.2134,1527.0,valve_leakage,60.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:30:00,HPU_02,129.24,60.87,75.31,0.05,0.05,1526.0,valve_leakage,60.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:31:00,HPU_02,130.69,61.09,75.21,0.0925,0.0925,1526.0,valve_leakage,60.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:32:00,HPU_02,130.17,60.29,77.46,0.05,0.05,1527.0,valve_leakage,60.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:33:00,HPU_02,130.0,60.99,76.56,0.05,0.05,1523.0,valve_leakage,60.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:34:00,HPU_02,128.28,60.11,74.07,0.1677,0.1677,1522.0,valve_leakage,60.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:35:00,HPU_02,129.82,62.05,76.57,0.3849,0.3849,1528.0,valve_leakage,60.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:36:00,HPU_02,126.78,60.03,75.7,0.05,0.05,1525.0,valve_leakage,60.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:37:00,HPU_02,131.24,60.44,74.97,0.0567,0.0567,1528.0,valve_leakage,60.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:38:00,HPU_02,130.2,60.04,75.39,0.05,0.05,1528.0,valve_leakage,60.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:39:00,HPU_02,130.75,60.21,75.4,0.05,0.05,1528.0,valve_leakage,60.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:40:00,HPU_02,131.43,60.73,75.82,0.0779,0.0779,1524.0,valve_leakage,60.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:41:00,HPU_02,131.06,60.46,72.94,0.1174,0.1174,1529.0,valve_leakage,60.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:42:00,HPU_02,129.27,60.37,74.43,0.05,0.05,1530.0,valve_leakage,60.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:43:00,HPU_02,131.96,60.37,73.72,0.3076,0.3076,1524.0,valve_leakage,60.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:44:00,HPU_02,131.82,60.75,76.86,0.1143,0.1143,1529.0,valve_leakage,60.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:45:00,HPU_02,125.29,61.45,76.21,0.0832,0.0832,1528.0,valve_leakage,60.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:46:00,HPU_02,129.07,60.62,76.54,0.05,0.05,1528.0,valve_leakage,60.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:47:00,HPU_02,129.97,60.78,74.14,0.1625,0.1625,1525.0,valve_leakage,60.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:48:00,HPU_02,128.8,60.69,75.87,0.3236,0.3236,1526.0,valve_leakage,60.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:49:00,HPU_02,131.13,61.08,76.36,0.1333,0.1333,1526.0,valve_leakage,60.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:50:00,HPU_02,132.84,61.52,74.05,0.2326,0.2326,1524.0,valve_leakage,60.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:51:00,HPU_02,129.9,60.8,75.61,0.2484,0.2484,1529.0,valve_leakage,60.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:52:00,HPU_02,127.69,60.1,76.16,0.0797,0.0797,1526.0,valve_leakage,60.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:53:00,HPU_02,130.21,60.88,74.44,0.1768,0.1768,1526.0,valve_leakage,60.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:54:00,HPU_02,128.46,60.97,75.92,0.0795,0.0795,1524.0,valve_leakage,60.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:55:00,HPU_02,131.02,61.14,74.14,0.1545,0.1545,1521.0,valve_leakage,60.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:56:00,HPU_02,130.35,61.27,75.36,0.05,0.05,1529.0,valve_leakage,60.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:57:00,HPU_02,131.96,61.58,74.32,0.05,0.05,1527.0,valve_leakage,60.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:58:00,HPU_02,131.01,61.47,75.88,0.05,0.05,1529.0,valve_leakage,60.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 11:59:00,HPU_02,129.32,60.15,76.09,0.1249,0.1249,1528.0,valve_leakage,60.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:00:00,HPU_02,127.14,60.82,74.14,0.1975,0.1975,1525.0,valve_leakage,60.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:01:00,HPU_02,134.06,61.48,76.34,0.2975,0.2975,1526.0,valve_leakage,60.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:02:00,HPU_02,130.86,61.71,74.99,0.1265,0.1265,1526.0,valve_leakage,60.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:03:00,HPU_02,130.59,60.38,75.77,0.1936,0.1936,1526.0,valve_leakage,60.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:04:00,HPU_02,129.16,60.97,77.41,0.05,0.05,1527.0,valve_leakage,59.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:05:00,HPU_02,133.67,61.03,75.63,0.0817,0.0817,1524.0,valve_leakage,59.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:06:00,HPU_02,128.75,60.27,75.73,0.0612,0.0612,1527.0,valve_leakage,59.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:07:00,HPU_02,128.39,61.63,75.14,0.0611,0.0611,1522.0,valve_leakage,59.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:08:00,HPU_02,130.08,61.02,75.11,0.0976,0.0976,1523.0,valve_leakage,59.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:09:00,HPU_02,128.98,60.48,74.08,0.05,0.05,1528.0,valve_leakage,59.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:10:00,HPU_02,128.03,61.1,73.06,0.0674,0.0674,1529.0,valve_leakage,59.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:11:00,HPU_02,129.05,60.67,77.05,0.05,0.05,1527.0,valve_leakage,59.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:12:00,HPU_02,129.98,61.06,74.93,0.07,0.07,1524.0,valve_leakage,59.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:13:00,HPU_02,127.23,60.94,72.68,0.05,0.05,1523.0,valve_leakage,59.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:14:00,HPU_02,128.28,61.18,75.75,0.0729,0.0729,1520.0,valve_leakage,59.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:15:00,HPU_02,131.86,60.73,73.13,0.05,0.05,1524.0,valve_leakage,59.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:16:00,HPU_02,129.91,61.06,73.76,0.4357,0.4357,1526.0,valve_leakage,59.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:17:00,HPU_02,132.4,60.76,75.15,0.124,0.124,1527.0,valve_leakage,59.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:18:00,HPU_02,131.52,61.31,75.92,0.05,0.05,1526.0,valve_leakage,59.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:19:00,HPU_02,130.94,60.4,75.98,0.05,0.05,1528.0,valve_leakage,59.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:20:00,HPU_02,130.19,60.87,72.8,0.05,0.05,1525.0,valve_leakage,59.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:21:00,HPU_02,130.88,61.55,75.17,0.158,0.158,1527.0,valve_leakage,59.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:22:00,HPU_02,130.61,61.0,75.74,0.1237,0.1237,1524.0,valve_leakage,59.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:23:00,HPU_02,128.77,60.41,73.65,0.0574,0.0574,1528.0,valve_leakage,59.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:24:00,HPU_02,130.98,60.57,77.43,0.05,0.05,1524.0,valve_leakage,59.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:25:00,HPU_02,131.63,60.9,75.14,0.1126,0.1126,1522.0,valve_leakage,59.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:26:00,HPU_02,130.12,61.12,75.05,0.0652,0.0652,1523.0,valve_leakage,59.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:27:00,HPU_02,127.16,60.45,76.81,0.05,0.05,1522.0,valve_leakage,59.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:28:00,HPU_02,129.28,60.53,74.39,0.1167,0.1167,1526.0,valve_leakage,59.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:29:00,HPU_02,128.8,61.36,75.34,0.05,0.05,1524.0,valve_leakage,59.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:30:00,HPU_02,129.85,61.37,74.88,0.0768,0.0768,1526.0,valve_leakage,59.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:31:00,HPU_02,129.26,61.51,76.13,0.4185,0.4185,1529.0,valve_leakage,59.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:32:00,HPU_02,129.98,61.01,78.02,0.1149,0.1149,1526.0,valve_leakage,59.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:33:00,HPU_02,126.9,61.21,75.85,0.05,0.05,1525.0,valve_leakage,59.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:34:00,HPU_02,128.17,60.38,76.06,0.1122,0.1122,1523.0,valve_leakage,59.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:35:00,HPU_02,131.34,59.78,75.57,0.3215,0.3215,1527.0,valve_leakage,59.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:36:00,HPU_02,127.68,61.06,75.39,0.1597,0.1597,1526.0,valve_leakage,59.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:37:00,HPU_02,129.88,60.7,75.58,0.0952,0.0952,1525.0,valve_leakage,59.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:38:00,HPU_02,129.15,60.12,73.15,0.1039,0.1039,1528.0,valve_leakage,59.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:39:00,HPU_02,130.86,61.33,70.84,0.2204,0.2204,1528.0,valve_leakage,59.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:40:00,HPU_02,129.84,61.34,75.29,0.05,0.05,1525.0,valve_leakage,59.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:41:00,HPU_02,131.2,60.22,75.15,0.156,0.156,1525.0,valve_leakage,59.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:42:00,HPU_02,130.62,61.38,76.99,0.05,0.05,1523.0,valve_leakage,59.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:43:00,HPU_02,129.16,60.61,76.24,0.2148,0.2148,1527.0,valve_leakage,59.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:44:00,HPU_02,129.67,60.94,75.5,0.0887,0.0887,1520.0,valve_leakage,59.3,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:45:00,HPU_02,130.49,60.63,76.2,0.0521,0.0521,1531.0,valve_leakage,59.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:46:00,HPU_02,126.78,60.34,73.78,0.05,0.05,1526.0,valve_leakage,59.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:47:00,HPU_02,130.32,61.2,74.27,0.079,0.079,1525.0,valve_leakage,59.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:48:00,HPU_02,127.89,60.51,73.31,0.1627,0.1627,1525.0,valve_leakage,59.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:49:00,HPU_02,126.36,60.31,74.2,0.1276,0.1276,1527.0,valve_leakage,59.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:50:00,HPU_02,129.26,60.97,76.09,0.3023,0.3023,1529.0,valve_leakage,59.2,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:51:00,HPU_02,131.84,60.39,74.95,0.1376,0.1376,1526.0,valve_leakage,59.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:52:00,HPU_02,128.58,60.08,73.14,0.0928,0.0928,1522.0,valve_leakage,59.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:53:00,HPU_02,130.01,60.43,75.95,0.05,0.05,1527.0,valve_leakage,59.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:54:00,HPU_02,128.92,61.61,73.82,0.0977,0.0977,1528.0,valve_leakage,59.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:55:00,HPU_02,127.94,60.04,74.3,0.1989,0.1989,1527.0,valve_leakage,59.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:56:00,HPU_02,130.36,60.35,71.48,0.0672,0.0672,1524.0,valve_leakage,59.1,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:57:00,HPU_02,128.79,60.96,72.45,0.0601,0.0601,1530.0,valve_leakage,59.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:58:00,HPU_02,127.45,60.77,73.18,0.0768,0.0768,1525.0,valve_leakage,59.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 12:59:00,HPU_02,131.58,60.85,74.74,0.1951,0.1951,1525.0,valve_leakage,59.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:00:00,HPU_02,130.66,61.66,75.04,0.0852,0.0852,1528.0,valve_leakage,59.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:01:00,HPU_02,129.98,61.1,74.77,0.074,0.074,1524.0,valve_leakage,59.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:02:00,HPU_02,130.1,61.2,73.67,0.0958,0.0958,1522.0,valve_leakage,59.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:03:00,HPU_02,126.82,60.33,74.17,0.1298,0.1298,1521.0,valve_leakage,59.0,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:04:00,HPU_02,129.97,60.79,75.87,0.0951,0.0951,1525.0,valve_leakage,58.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:05:00,HPU_02,129.78,60.61,75.41,0.05,0.05,1527.0,valve_leakage,58.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:06:00,HPU_02,130.22,61.04,74.43,0.05,0.05,1522.0,valve_leakage,58.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:07:00,HPU_02,132.16,61.03,76.06,0.05,0.05,1527.0,valve_leakage,58.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:08:00,HPU_02,130.68,60.78,72.52,0.2407,0.2407,1526.0,valve_leakage,58.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:09:00,HPU_02,131.73,60.32,77.49,0.0693,0.0693,1529.0,valve_leakage,58.9,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:10:00,HPU_02,128.83,60.83,74.61,0.0995,0.0995,1528.0,valve_leakage,58.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:11:00,HPU_02,129.86,60.45,74.04,0.05,0.05,1527.0,valve_leakage,58.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:12:00,HPU_02,127.9,60.64,75.42,0.05,0.05,1528.0,valve_leakage,58.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:13:00,HPU_02,131.1,60.94,74.87,0.0982,0.0982,1525.0,valve_leakage,58.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:14:00,HPU_02,130.06,61.18,75.58,0.0895,0.0895,1524.0,valve_leakage,58.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:15:00,HPU_02,127.78,60.46,76.46,0.2385,0.2385,1527.0,valve_leakage,58.8,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:16:00,HPU_02,131.96,60.91,74.0,0.1382,0.1382,1530.0,valve_leakage,58.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:17:00,HPU_02,131.89,60.58,74.74,0.05,0.05,1527.0,valve_leakage,58.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:18:00,HPU_02,131.0,61.66,72.91,0.1644,0.1644,1522.0,valve_leakage,58.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:19:00,HPU_02,126.52,60.31,73.12,0.173,0.173,1526.0,valve_leakage,58.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:20:00,HPU_02,129.51,61.87,75.57,0.1012,0.1012,1528.0,valve_leakage,58.7,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:21:00,HPU_02,126.57,60.09,77.01,0.1338,0.1338,1529.0,valve_leakage,58.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:22:00,HPU_02,130.46,61.21,74.75,0.05,0.05,1524.0,valve_leakage,58.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:23:00,HPU_02,130.43,61.51,76.3,0.1583,0.1583,1526.0,valve_leakage,58.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:24:00,HPU_02,132.57,61.32,75.68,0.067,0.067,1526.0,valve_leakage,58.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:25:00,HPU_02,129.44,62.0,76.82,0.0929,0.0929,1528.0,valve_leakage,58.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:26:00,HPU_02,132.33,62.02,74.72,0.05,0.05,1529.0,valve_leakage,58.6,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:27:00,HPU_02,129.9,60.14,78.07,0.05,0.05,1533.0,valve_leakage,58.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:28:00,HPU_02,130.81,61.46,74.76,0.0815,0.0815,1527.0,valve_leakage,58.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:29:00,HPU_02,132.87,60.78,77.16,0.284,0.284,1525.0,valve_leakage,58.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:30:00,HPU_02,128.06,61.08,77.38,0.1898,0.1898,1525.0,valve_leakage,58.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:31:00,HPU_02,126.3,60.68,75.63,0.05,0.05,1525.0,valve_leakage,58.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:32:00,HPU_02,129.31,60.2,77.21,0.05,0.05,1522.0,valve_leakage,58.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:33:00,HPU_02,128.82,61.01,72.39,0.2226,0.2226,1528.0,valve_leakage,58.5,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:34:00,HPU_02,129.0,60.66,75.18,0.05,0.05,1527.0,valve_leakage,58.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:35:00,HPU_02,127.81,61.85,74.45,0.3436,0.3436,1528.0,valve_leakage,58.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
2024-02-19 13:36:00,HPU_02,131.07,61.93,74.27,0.0809,0.0809,1528.0,valve_leakage,58.4,Day,0,2023-12-16 13:59:00,9.8,2022-10-28,2023-11-24
